Bloque de Numeración,IDO/IDD,"IDO/IDD
Alternativo",Autorización,Empresa,,,
9 5097XXXX,219,,Servicio Público Telefónico Móvil,CLARO CHILE S.A.,,,
9 5098XXXX,219,,Servicio Público Telefónico Móvil,CLARO CHILE S.A.,,,
9 5099XXXX,219,,Servicio Público Telefónico Móvil,CLARO CHILE S.A.,,,
9 5100XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5101XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5102XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5103XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5104XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5105XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5106XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5107XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5108XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5109XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5110XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5111XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5112XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5113XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5114XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5115XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5116XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5117XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5118XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5119XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5120XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5121XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5122XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5123XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5124XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5125XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5126XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5127XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5128XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5129XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5130XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5131XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5132XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5133XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5134XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5135XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5136XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5137XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5138XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5139XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5140XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5141XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5142XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5143XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5144XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5145XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5146XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5147XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5148XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5149XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5150XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5151XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5152XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5153XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5154XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5155XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5156XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5157XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5158XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5159XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5160XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5161XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5162XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5163XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5164XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5165XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5166XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5167XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5168XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5169XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5170XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5171XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5172XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5173XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5174XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5175XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5176XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5177XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5178XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5179XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5180XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5181XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5182XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5183XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5184XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5185XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5186XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5187XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5188XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5189XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5190XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5191XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5192XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5193XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5194XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5195XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5196XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5197XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5198XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5199XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5200XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5201XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5202XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5203XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5204XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5205XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5206XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5207XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5208XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5209XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5210XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5211XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5212XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5213XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5214XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5215XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5216XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5217XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5218XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5219XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5220XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5221XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5222XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5223XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5224XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5225XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5226XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5227XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5228XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5229XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5230XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5231XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5232XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5233XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5234XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5235XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5236XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5237XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5238XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5239XXXX,220,,Servicio Público Telefónico Móvil,ENTEL PCS TELECOMUNICACIONES S.A.,,,
9 5240XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5241XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5242XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5243XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5244XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5245XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5246XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5247XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5248XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5249XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5250XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5251XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5252XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5253XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5254XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5255XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5256XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5257XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5258XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5259XXXX,236,,Servicio Público Telefónico Móvil,TRIBE MOBILE SPA,,,
9 5260XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5261XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5262XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5263XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5264XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5265XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5266XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5267XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5268XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5269XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5270XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5271XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5272XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5273XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5274XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5275XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5276XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5277XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5278XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5279XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5280XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5281XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5282XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5283XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5284XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5285XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5286XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5287XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5288XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5289XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5290XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5291XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5292XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5293XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5294XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5295XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5296XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5297XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5298XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5299XXXX,240,,Servicio Público Telefónico Móvil,SOCIEDAD FALABELLA MÓVIL SPA.,,,
9 5300XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5301XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5302XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5303XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5304XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5305XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5306XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5307XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5308XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5309XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5310XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5311XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5312XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5313XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5314XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5315XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5316XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5317XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5318XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5319XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5320XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5321XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5322XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5323XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5324XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5325XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5326XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5327XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5328XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5329XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5330XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5331XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5332XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5333XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5334XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5335XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5336XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5337XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5338XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5339XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5340XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5341XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5342XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5343XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5344XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5345XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5346XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5347XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5348XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5349XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5350XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5351XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5352XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5353XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5354XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5355XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5356XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5357XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
9 5358XXXX,215,,Servicio Público Telefónico Móvil,TELEFÓNICA MÓVILES CHILE S.A.,,,
